club,id,createdAt,favorites,retweets,text
Narendra Modi,1520337124389982208,2022-04-30 09:39:51+00:00,22791,5449,हमें Courts में स्थानीय भाषाओं को प्रोत्साहन देने की जरूरत है। इससे देश के सामान्य नागरिकों का न्याय प्रणाली में भरोसा बढ़ेगा और वो उससे जुड़ा हुआ महसूस करेंगे। https://t.co/sFxM55eSYT
Narendra Modi,1520336960048738305,2022-04-30 09:39:12+00:00,15152,4060,सभी मुख्यमंत्रियों और High Courts के Chief Justices से मेरा यह आग्रह है… https://t.co/xkdjTLkcMn
Narendra Modi,1520336884362547201,2022-04-30 09:38:54+00:00,11716,3366,"अमृतकाल में हमारा विजन एक ऐसी न्याय व्यवस्था का होना चाहिए, जिसमें सुलभ, त्वरित और सबके लिए न्याय हो। हम अपने Judicial System को इतना समर्थ बनाएं कि वो 2047 के भारत की आकांक्षाओं को पूरा कर सके, उन पर खरा उतर सके। https://t.co/hFL0mda0lh"
Narendra Modi,1520267510092025858,2022-04-30 05:03:14+00:00,16208,4567,Addressing the Joint Conference of Chief Ministers and Chief Justices of High Courts. https://t.co/P1jsj2N1td
Narendra Modi,1520084672608632832,2022-04-29 16:56:42+00:00,30305,6422,Sharing highlights from today’s interaction with a Sikh delegation. We had extensive discussions on various subjects and I was glad to receive their insights. https://t.co/CwMCBfAMyh
Narendra Modi,1520013826506199041,2022-04-29 12:15:11+00:00,13608,3568,Elated to host a Sikh delegation at my residence. https://t.co/gYGhd5GI6l
Narendra Modi,1519932422359375875,2022-04-29 06:51:43+00:00,11573,3185,Speaking at the Global Patidar Business Summit. https://t.co/S2KDxpYTSJ
Narendra Modi,1519911786459193344,2022-04-29 05:29:43+00:00,11178,3388,Addressing the inaugural session of Semi-con India Conference being held in Bengaluru. https://t.co/D0mtwSQKmo
Narendra Modi,1519901525258416128,2022-04-29 04:48:56+00:00,26037,3766,"This evening, I will be hosting a Sikh delegation at my residence. The group includes people from different walks of life. I will also be addressing the gathering at around 5:30 PM. Do watch…"
Narendra Modi,1519705675949129728,2022-04-28 15:50:42+00:00,10265,2470,"At 12 noon tomorrow, 29th April, will inaugurate the Global Patidar Business Summit via video conferencing. This Summit is being held in Surat and is aimed at encouraging entrepreneurship and value creation among the youth. https://t.co/0yVVlxqYnv"
Narendra Modi,1519699607931875329,2022-04-28 15:26:35+00:00,18818,3571,"At around 11 AM tomorrow, 29th April, will be sharing my remarks at SemiconIndia 2022, which brings together various different stakeholders including StartUps from the world of semiconductors. This is a sector in which India is making rapid strides."
Narendra Modi,1519699516127014913,2022-04-28 15:26:13+00:00,9911,2305,"Earlier today, while on the way to the programme in Karbi Anglong, was in Dimapur (Nagaland) where I met CM @Neiphiu_Rio, Ministers of Nagaland and @BJP4Nagaland leaders. We are committed to fulfilling the dreams and aspirations of the people of Nagaland. https://t.co/kpN0o6dMTQ"
Narendra Modi,1519693397438570502,2022-04-28 15:01:55+00:00,8201,2475,बीते 7-8 साल से देश में स्वास्थ्य को लेकर बहुत बड़े स्तर पर काम किया जा रहा है। इसमें मुख्य फोकस सात चीजों यानि स्वास्थ्य के सप्तऋषियों पर है… https://t.co/fwzCBTqkKJ
Narendra Modi,1519693214072012801,2022-04-28 15:01:11+00:00,5509,1510,এনেদৰেই আমি সমগ্ৰ দেশতে স্বাস্থ্য আন্তঃগাঁথনি অধিক শক্তিশালী কৰি আছো। https://t.co/wYBxsTFvNb
Narendra Modi,1519693160934346752,2022-04-28 15:00:58+00:00,5080,1440,কৰ্কট ৰোগ কেৱল অসমৰে নহয় বৰঞ্চ সমগ্ৰ উত্তৰ-পূৰ্বাঞ্চলৰ এক মূল উদ্বিগ্নতাৰ কাৰণ। কৰ্কট ৰোগ সম্পৰ্কীয় এই নতুন আন্তঃগাঁথনিৰ আৰম্ভণি জনসাধাৰণৰ বাবে সুখৰ বতৰা। ই মহিলাসকলকো বিশেষভাৱে সহায় কৰিব । https://t.co/X8SrNHkCVp
Narendra Modi,1519693016046350336,2022-04-28 15:00:24+00:00,13687,2344,ডিব্ৰুগড়ৰ অবিস্মৰণীয় মুহূৰ্তসমূহ। https://t.co/aee9zmx8KE
Narendra Modi,1519692465489338369,2022-04-28 14:58:12+00:00,9362,1840,এই মৰমৰ বাবে কাৰ্বি আংলঙক ধন্যবাদ জনাইছো! https://t.co/xw83MGJqwE
Narendra Modi,1519632882150821888,2022-04-28 11:01:27+00:00,20866,3817,"Went to a cancer hospital in Dibrugarh. The facilities are outstanding and will benefit the people of Assam, especially Dibrugarh and surrounding areas. https://t.co/K0OPzThXR8"
Narendra Modi,1519632483570294786,2022-04-28 10:59:52+00:00,17436,3268,"While on the way to Dibrugarh, caught a few glimpses of the magnificent Brahmaputra, which is a lifeline for the people of Assam and is an integral part of Assam’s history and culture. https://t.co/tLfSgmpY5g"
Narendra Modi,1519632144863461376,2022-04-28 10:58:31+00:00,16648,3340,The Bihu themed programme at Dibrugarh was a memorable one. Here are some glimpses. https://t.co/0Wkq0udJpk
Narendra Modi,1519631661058727938,2022-04-28 10:56:36+00:00,12584,2743,I will never forget the affection at Karbi Anglong. The diverse and vibrant culture of Assam was on full display there. https://t.co/gbogu9oSGn
Narendra Modi,1519617801152917505,2022-04-28 10:01:31+00:00,8950,2569,Cancer hospitals in Assam will augment healthcare capacities in Northeast as well as South Asia.  https://t.co/7STceLzUAO
Narendra Modi,1519594330285031424,2022-04-28 08:28:15+00:00,7880,2374,Our Government is committed to preserving and celebrating the culture of our tribal communities. https://t.co/nJ1MUCCopC
Narendra Modi,1519594228342534144,2022-04-28 08:27:51+00:00,7421,2098,With peace comes development and the Northeast has seen this in the last few years. https://t.co/nFnpUwvQak
Narendra Modi,1519594137141583872,2022-04-28 08:27:29+00:00,10909,2775,"From an era of violence, the Northeast is moving to an era of progress. https://t.co/NxRhQLgMAB"
Narendra Modi,1519594044728479746,2022-04-28 08:27:07+00:00,6812,1977,I will cherish the opportunity given by the people of Assam to work towards solving their long pending problems. https://t.co/skApcTePIp
Narendra Modi,1519557080327200768,2022-04-28 06:00:14+00:00,10657,3229,"Addressing the ‘Peace, Unity and Development Rally’ in Diphu, Assam. https://t.co/l1UfNfgd9c"
Narendra Modi,1519534458822705154,2022-04-28 04:30:21+00:00,19628,3280,"As we celebrate 70 years of establishment of diplomatic relations between India and Japan today, I am happy to see that our ties have deepened in every sphere, whether strategic, economic or people-to-people contacts."
Narendra Modi,1519534244099497985,2022-04-28 04:29:30+00:00,12843,2038,インドと日本の両国が国交樹立70周年を祝う中、戦略面、経済そして人的交流など、あらゆる領域において両国の絆が深まっていることを大変喜ばしく思います。  #IndiaJapanat70   @kishida230
Narendra Modi,1519327229498511362,2022-04-27 14:46:53+00:00,10305,2459,The Cabinet decision on PM SVANidhi will ensure prosperity and dignity in the lives of countless people. https://t.co/q1QvALZ10O
Narendra Modi,1519327144467476480,2022-04-27 14:46:33+00:00,19418,3693,Today’s Cabinet decision will improve connectivity in areas affected by Left Wing Extremism and will ensure proper internet access. This will enhance our efforts to build an Aatmanirbhar Bharat. https://t.co/YuuPSm3wmr
Narendra Modi,1519326955690201088,2022-04-27 14:45:48+00:00,11657,2512,"I will be in Assam tomorrow, 28th April for key programmes in Diphu and Dibrugarh which are aimed at enhancing the development trajectory of this wonderful state. https://t.co/moItgfnUfA"
Narendra Modi,1519217847473688578,2022-04-27 07:32:15+00:00,14496,4067,Speaking at a meeting with Chief Ministers. https://t.co/WyeQyQS0UQ
Narendra Modi,1519201496315080710,2022-04-27 06:27:16+00:00,12369,3230,My remarks at inauguration of children's heart hospital in Fiji. https://t.co/ThQKuyNZz2
Narendra Modi,1518998998744694784,2022-04-26 17:02:37+00:00,7130,1513,ഇന്നത്തെ ശിവഗിരിമഠം പരിപാടിയിലെ എന്റെ പ്രസംഗം  മലയാളം  വോയിസ് ഓവറിൽ പങ്കുവെക്കുന്നു. കേൾക്കൂ…  https://t.co/XcUIKb6wZo
Narendra Modi,1518960116657459205,2022-04-26 14:28:07+00:00,36780,5149,"At 12 noon tomorrow, 27th April, will be interacting with state Chief Ministers to review the COVID-19 situation."
Narendra Modi,1518925244664524805,2022-04-26 12:09:33+00:00,7473,1777,"നമ്മുടെ രാജ്യസ്നേഹം ശക്തിയുടെ പ്രകടനമല്ല, മറിച്ച് അത് ഭാരതമാതാവിന്റെ ആരാധനയും സേവനവുമാണ്. ഇത് മനസ്സിലാക്കി മുന്നോട്ട് പോയാൽ, നമ്മൾ ഇന്ത്യക്കാർക്കിടയിൽ ഭിന്നത സൃഷ്ടിക്കാൻ ലോകത്തിലെ ഒരു ശക്തിക്കും കഴിയില്ല. https://t.co/WzeSFYHOiP"
Narendra Modi,1518924886982688768,2022-04-26 12:08:07+00:00,5483,1470,"സ്വാമി വിവേകാനന്ദന്‍, മഹാത്മാഗാന്ധി, ഗുരുദേവ് ​​ടാഗോർ തുടങ്ങിയ പ്രമുഖരുമായി ശ്രീനാരായണ ഗുരു അടുത്തിടപഴകിയിരുന്നു. അദ്ദേഹത്തിന്റെ ഉദാത്തമായ ആദർശങ്ങൾ ഇന്ത്യയുടെ സ്വാതന്ത്ര്യ സമരത്തിന് ശക്തി പകർന്നു. https://t.co/j2BcH1qpMS"
Narendra Modi,1518924787552518145,2022-04-26 12:07:44+00:00,7367,1687,പാവപ്പെട്ടവരുടെയും അധഃസ്ഥിതരുടെയും പാർശ്വവൽക്കരിക്കപ്പെട്ടവരുടെയും പ്രത്യാശയുടെ കിരണമായി ശ്രീനാരായണ ഗുരു ഉയർന്നുവന്നു. https://t.co/7TqxNS4hAf
Narendra Modi,1518825753403883520,2022-04-26 05:34:12+00:00,15505,3910,Addressing a programme to mark the 90th anniversary of the Sivagiri pilgrimage and Golden Jubilee of Brahma Vidyalaya. https://t.co/Awo4eOXj3x
Narendra Modi,1518637966721269768,2022-04-25 17:08:00+00:00,26096,4388,Attended the inaugural session of #Raisina2022 earlier this evening. @raisinadialogue https://t.co/FjVsNH3hwg
Narendra Modi,1518584796213313538,2022-04-25 13:36:44+00:00,20571,4102,"India is extremely proud of the monumental contribution of the Sivagiri Mutt in different fields. They have popularised the teachings of Sree Narayana Guru and done great work in healthcare, education and service. I fondly recall my visits to the Mutt in 2015 and 2013. https://t.co/VbZHOONDLW"
Narendra Modi,1518582773312856065,2022-04-25 13:28:41+00:00,9080,2466,"Will address a programme to mark the 90th anniversary of the Sivagiri pilgrimage and Golden Jubilee of Brahma Vidyalaya tomorrow at 10:30 AM. Requesting everyone, especially those connected with the Sivagiri Mutt to share their insights for the programme. https://t.co/qNfF5bvFuv"
Narendra Modi,1518548478670123011,2022-04-25 11:12:25+00:00,6846,2227,"This time, there is not one but two quizzes based on yesterday’s #MannKiBaat on the NaMo App.   One of them is about the entire programme and the second one is on different museums of India. Do take part in both.   https://t.co/Tuv6hTt3Ot  https://t.co/81bT9hliQ7"
Narendra Modi,1518545261332738048,2022-04-25 10:59:38+00:00,16655,3867,Had a memorable visit to Jammu and Kashmir in which I was able to interact with those at the forefront of Panchayats across India. Here are highlights from yesterday. https://t.co/3uLXJk0VZN
Narendra Modi,1518542364104863745,2022-04-25 10:48:07+00:00,30026,4459,Delighted to hold talks with President of @EU_Commission  @vonderleyen earlier today. We reviewed the full range of India-EU ties including economic and cultural linkages. https://t.co/Vc5jv1Lrqa
Narendra Modi,1518537795681533952,2022-04-25 10:29:58+00:00,15891,3404,My opening remarks during the fruitful meeting with President of the EU Commission @vonderleyen. https://t.co/CMzTuxqlJx
Narendra Modi,1518418251323420673,2022-04-25 02:34:56+00:00,78859,9501,Congratulations to my friend @EmmanuelMacron on being re-elected as the President of France! I look forward to continue working together to deepen the India-France Strategic Partnership.
Narendra Modi,1518287989545512960,2022-04-24 17:57:19+00:00,9264,1680,ଖ୍ୟାତନାମା ଲେଖିକା ବୀଣାପାଣି ମହାନ୍ତିଙ୍କ ଦେହାନ୍ତ ଖବର ଶୁଣି ଦୁଃଖିତ । ଓଡ଼ିଆ ସାହିତ୍ୟ ବିଶେଷ ଭାବରେ ଗଳ୍ପ ଓ ଉପନ୍ୟାସ ରଚନା କ୍ଷେତ୍ରରେ ତାଙ୍କର ଅବଦାନ ଅତୁଳନୀୟ । ଅନ୍ୟ ଭାଷାରେ ଅନୁବାଦିତ ତାଙ୍କର ସୃଷ୍ଟି ବେଶ୍ ଲୋକପ୍ରିୟତା ହାସଲ କରିଛି । ତାଙ୍କର ପରିବାର ଓ ପ୍ରଶଂସକଙ୍କୁ ସମବେଦନା ।  ଓଁ ଶାନ୍ତି ।
Narendra Modi,1518284685541273600,2022-04-24 17:44:12+00:00,15810,2766,"Pained by the passing away of noted writer Binapani Mohanty Ji. She made monumental contributions to Odia literature, especially fiction writing. Her works have been translated in various languages and attained great popularity. Condolences to her family and admirers. Om Shanti."
Narendra Modi,1518274027592511488,2022-04-24 17:01:51+00:00,34747,5280,Some glimpses from today’s programme in Mumbai. https://t.co/h083MfvyHt
Narendra Modi,1518273239843500032,2022-04-24 16:58:43+00:00,13438,3423,"आज देश जिस ‘एक भारत, श्रेष्ठ भारत’ के आत्मविश्वास के साथ आगे बढ़ रहा है, लता दीदी उसकी मधुर प्रस्तुति की तरह थीं। https://t.co/CeIglICZ7N"
Narendra Modi,1518273178082365440,2022-04-24 16:58:28+00:00,11099,2941,"देश के लिए मंगेशकर परिवार के योगदान को भी अमृत महोत्सव में हम जन-जन तक लेकर जाएं, ये हमारा कर्तव्य है। https://t.co/vI2qPCIzwb"
Narendra Modi,1518273086487154688,2022-04-24 16:58:06+00:00,8692,2485,"पूरा विश्व लता दीदी को सुर साम्राज्ञी मानता था, लेकिन वे स्वयं को साधिका मानती थीं। संगीत की साधना और ईश्वर की साधना उनके लिए एक थी। https://t.co/Kt4DUQiH6w"
Narendra Modi,1518273015104311297,2022-04-24 16:57:49+00:00,10285,2786,"जिस तरह लता दीदी जन-जन की थीं, उसी तरह उनके नाम से मुझे दिया गया यह पुरस्कार भी जन-जन का है। मैं इसे सभी देशवासियों को समर्पित करता हूं। https://t.co/MvjVW7i85i"
Narendra Modi,1518218617028227072,2022-04-24 13:21:40+00:00,10961,3048,My message at the start of Khelo India University Games being held in Bengaluru. https://t.co/fnMkV7Tkzx
Narendra Modi,1518205399115386880,2022-04-24 12:29:08+00:00,14904,4049,Humbled to join the 1st Lata Deenanath Mangeshkar Award ceremony. https://t.co/p7Za5tmNLd
Narendra Modi,1518191431684431874,2022-04-24 11:33:38+00:00,8611,2665,ग्राम पंचायतों को सबको साथ लेकर एक और काम भी करना होगा… https://t.co/9KWzEFxJPf
Narendra Modi,1518191325665021952,2022-04-24 11:33:13+00:00,7472,2376,"भारत की बहनें और बेटियां क्या कर सकती हैं, ये कोरोना काल में दुनिया ने अनुभव किया है। हमें गांव में हर स्तर पर बहनों और बेटियों की भागीदारी को और बढ़ाना है, उन्हें प्रोत्साहन देना है। https://t.co/DWwrRXW90p"
Narendra Modi,1518191264470081536,2022-04-24 11:32:58+00:00,6521,2202,"बीते 8 सालों में एक भारत, श्रेष्ठ भारत के मंत्र को मजबूत करने के लिए हमारी सरकार ने दिन-रात काम किया है।  जब मैं एक भारत, श्रेष्ठ भारत की बात करता हूं, तब हमारा फोकस कनेक्टिविटी पर होता है, दूरियां मिटाने पर भी होता है। https://t.co/wU1e2JzJXU"
Narendra Modi,1518191190746796033,2022-04-24 11:32:41+00:00,9191,2658,मैं जम्मू-कश्मीर के युवाओं को कहना चाहता हूं… https://t.co/DgF4rENv41
Narendra Modi,1518191133041606656,2022-04-24 11:32:27+00:00,7171,2216,"बात डेमोक्रेसी की हो या संकल्प डेवलपमेंट का, आज जम्मू कश्मीर नया उदाहरण प्रस्तुत कर रहा है। https://t.co/YU5JunxdNy"
Narendra Modi,1518191027378610178,2022-04-24 11:32:02+00:00,13763,3406,जम्मू-कश्मीर के पल्ली गांव के संकल्प और नेक इरादे को आज मैंने महसूस किया। https://t.co/UcBlwhyC5M
Narendra Modi,1518158557249777666,2022-04-24 09:23:00+00:00,9815,1921,ধন্যবাদ গুৱাহাটী! এই আকৰ্ষণীয় চহৰখনৰ লোকসকলে বিকাশৰ নীতি গঢ়ি তুলিবলৈ @BJP4Assamক জনাদেশ প্ৰদান কৰিছে ৷ তেওঁলোকে মুখ্যমন্ত্ৰী @himantabiswaৰ অধীনত ৰাজ্য চৰকাৰখনৰ কঠোৰ পৰিশ্ৰমৰ বাবেও আশীৰ্বাদ কৰিছে ৷ প্ৰতিজন বিজেপি কৰ্মকৰ্তা আৰু তেওঁলোকৰ কঠোৰ পৰিশ্ৰমক মই কৃতজ্ঞতা জনাইছো ৷
Narendra Modi,1518153133708517376,2022-04-24 09:01:27+00:00,25794,4365,Thank you Guwahati! The people of this lovely city have given a resounding mandate to @BJP4Assam to build on the agenda of development. They have also blessed the hardwork of the state government under CM @himantabiswa. My gratitude to every BJP Karyakarta for the hardwork.
Narendra Modi,1518152623517536256,2022-04-24 08:59:26+00:00,5867,1932,"During my interactions with #ExamWarriors, I come across some students who fear mathematics. One of the many ways to sharpen mathematical skills is Vedic Maths. Spoke about it and also interacted with someone who has been passionate about it for two decades. #MannKiBaat https://t.co/FLCHZ9DJh3"
Narendra Modi,1518152178405421057,2022-04-24 08:57:39+00:00,5696,1888,Did you know of India’s glorious mathematical tradition? #MannKiBaat https://t.co/pZmt7zsUgV
Narendra Modi,1518151875215994881,2022-04-24 08:56:27+00:00,4642,1612,It makes me happy and proud to see numerous innovations that further ‘Ease of Living’ for persons with disabilities. I hope our StartUps and tech lovers keep working in this direction. #MannKiBaat https://t.co/ZBeiCKvIVO
Narendra Modi,1518151619602436096,2022-04-24 08:55:26+00:00,4898,1662,Soaring temperatures means a renewed focus on saving every drop of water. Talked about some such collective efforts during today’s #MannKiBaat. https://t.co/q98AKDA3A4
Narendra Modi,1518150590332870657,2022-04-24 08:51:21+00:00,4954,1728,India is being transformed and one such transformation is seen in the manner in which our fellow citizens are embracing digital payments.   Have you ever tried a ‘cashless day out’ or gone on a vacation and paid digitally most of the times? #MannKiBaat https://t.co/t0Kb4cKLE7
Narendra Modi,1518150345934970880,2022-04-24 08:50:22+00:00,5298,1816,Summer vacations are here and why not spend some time visiting a local museum! Share your #MuseumMemories on social media so that others can also know more about our rich and diverse culture. #MannKiBaat https://t.co/PGxRIV33GH
Narendra Modi,1518150172928364544,2022-04-24 08:49:41+00:00,4504,1597,"In the run-up to today’s #MannKiBaat, particularly in the last one week, I’ve been getting many letters that illustrate the great enthusiasm towards the Pradhanmantri Sangrahalaya.  I’d urge everyone to go visit the museum in the coming days! https://t.co/O4hjcOmJdk"
Narendra Modi,1518128508190720000,2022-04-24 07:23:36+00:00,12186,3672,Panchayati Raj institutions strengthen the spirit of democracy. Addressing Gram Sabhas across the country from Jammu &amp; Kashmir. https://t.co/dMWlbBU92x
Narendra Modi,1518099972730023936,2022-04-24 05:30:13+00:00,11076,3905,Sharing this month's #MannKiBaat. Hear LIVE. https://t.co/IJ1Ll9gAmu
Narendra Modi,1518073937372004352,2022-04-24 03:46:45+00:00,6516,2070,At the core of our good governance efforts in India’s villages is to leverage the power of technology for the welfare of people. An example of this is the SVAMITVA scheme which has given great results. #AatmanirbharPanchayat https://t.co/ay2WfQakgA
Narendra Modi,1518055337512685568,2022-04-24 02:32:51+00:00,15152,3210,Tune in at 11 AM. #MannKiBaat https://t.co/z7q37hlB3C
Narendra Modi,1518055063842746368,2022-04-24 02:31:45+00:00,15100,2190,Birthday greetings to Goa CM @DrPramodPSawant Ji. He is at the forefront of many good governance initiatives to transform Goa. May he lead a long and healthy life.
Narendra Modi,1518053534360428544,2022-04-24 02:25:41+00:00,26435,4640,"आप सभी को राष्ट्रीय पंचायती राज दिवस की ढेरों शुभकामनाएं। पंचायतें भारतीय लोकतंत्र का आधारस्तंभ हैं, जिनकी मजबूती में ही नए भारत की समृद्धि निहित है। आइए, आत्मनिर्भर भारत के निर्माण में अपनी पंचायतों को और अधिक सशक्त करने का संकल्प लें।"
Narendra Modi,1517914758783332352,2022-04-23 17:14:14+00:00,11218,2272,মন্ত্ৰীমণ্ডলৰ মোৰ সতীৰ্থ @sarbanandsonwal ডাঙৰীয়াৰ সৈতে তেওঁৰ বাসভৱনত বিহু উদযাপনত অংশগ্ৰহণ কৰো। অসমৰ সমৃদ্ধ সংস্কৃতিক লৈ ভাৰতে গৌৰৱ কৰে। https://t.co/jScd1lJG5N
Narendra Modi,1517907634657148931,2022-04-23 16:45:56+00:00,14024,2963,Joined the Bihu celebrations at the residence of my Ministerial colleague @sarbanandsonwal Ji. India is proud of the vibrant culture of Assam. https://t.co/1xkCV0sGAR
Narendra Modi,1517889080054345728,2022-04-23 15:32:12+00:00,25738,3899,"बहुत-बहुत धन्यवाद @AnupamPKher जी। यह आदरणीया माताजी और देशवासियों का आशीर्वाद ही है, जो मुझे मां भारती की सेवा के लिए निरंतर प्रेरित करता रहता है। https://t.co/6hFfd7ivmJ"
Narendra Modi,1517888909983682561,2022-04-23 15:31:31+00:00,11531,2533,"It is a matter of great joy that the Khelo India University Games being held in Bengaluru will be inaugurated tomorrow, 24th April. These games will go a long way in nurturing young sporting talent.. I would also be sharing my message on the start of the games tomorrow evening."
Narendra Modi,1517888192027893761,2022-04-23 15:28:40+00:00,58466,7700,"Tomorrow evening, I will be in Mumbai where I will receive the 1st Lata Deenanath Mangeshkar Award. I am grateful and humbled by this honour associated with Lata Didi. She always dreamt of a strong and prosperous India and contributed to nation building."
Narendra Modi,1517887951740432384,2022-04-23 15:27:43+00:00,17396,3350,"Tomorrow, 24th April, we will mark the National Panchayati Raj Day. On this important occasion, I will be in Jammu and Kashmir and from there will address Gram Sabhas across India. Will also lay the foundation stone and inaugurate development works worth over Rs. 20,000 crore."
Narendra Modi,1517769222608281602,2022-04-23 07:35:56+00:00,33324,4576,"Met MP CM Shri @ChouhanShivraj Ji, who discussed the good governance initiatives of the MP Government and how their transformative schemes are bringing a positive change in people’s lives. https://t.co/o1q4WfRXTQ"
Narendra Modi,1517500504900788224,2022-04-22 13:48:08+00:00,33875,5522,"My talks with PM @BorisJohnson were wide-ranging and productive. We took stock of the ground covered in the India-UK friendship and also discussed new areas of cooperation. Sectors such as trade, commerce, defence and clean energy figured prominently in our discussions. https://t.co/C8jh5RSRRL"
Narendra Modi,1517405703110946816,2022-04-22 07:31:26+00:00,15688,4335,Addressing joint press meet with UK PM @BorisJohnson. https://t.co/GXPBjQN3CZ
Narendra Modi,1517360987091144705,2022-04-22 04:33:45+00:00,24337,6373,#EarthDay is about expressing gratitude to Mother Earth for her kindness and reiterating our commitment to care for our planet. https://t.co/wVeQ6qmLm2
Narendra Modi,1517360438631362560,2022-04-22 04:31:34+00:00,18592,3665,"Wonderful to see you, my friend PM @BorisJohnson in India on a long-awaited visit. Look forward to our discussions today. https://t.co/6gUxR1PwPH https://t.co/z6Ufv8zgAb"
Narendra Modi,1517333506242015233,2022-04-22 02:44:33+00:00,11439,2842,ਅਲੌਕਿਕ ਨਜ਼ਾਰਾ  ਹੋ ਰਹੀ ਹੈ ਜੀ ਤੇਰੀ  ਜੈ ਜੈ ਕਾਰ https://t.co/a7OzHcZKEE
Narendra Modi,1517331786606735360,2022-04-22 02:37:43+00:00,9837,2862,श्री गुरुग्रंथ साहिब जी हमारे लिए आत्मकल्याण के पथप्रदर्शक के साथ-साथ भारत की विविधता और एकता का जीवंत स्वरूप भी हैं। https://t.co/8Wyx78mgK2
Narendra Modi,1517331675017265152,2022-04-22 02:37:16+00:00,15414,3667,इसे मैं अपनी सरकार का सौभाग्य मानता हूं कि गुरुओं की सेवा के लिए इतना कुछ करने का अवसर मिल रहा है… https://t.co/wggOcE5fep
Narendra Modi,1517331597284245504,2022-04-22 02:36:58+00:00,9539,2711,गुरु तेग बहादुर जी के बलिदान ने भारत की अनेक पीढ़ियों को अपनी संस्कृति के मान-सम्मान के लिए जीने और मर-मिट जाने की प्रेरणा दी है। https://t.co/DthGAji5bA
Narendra Modi,1517201684061163522,2022-04-21 18:00:44+00:00,34140,5774,Blessed to join the 400th Parkash Purab celebrations of Sri Guru Teg Bahadur Ji at the Red Fort https://t.co/cj02zafDW0
Narendra Modi,1517200319192748033,2022-04-21 17:55:18+00:00,14563,2969,ਲਾਲ ਕਿਲੇ 'ਤੇ ਸ੍ਰੀ ਗੁਰੂ ਤੇਗ਼ ਬਹਾਦਰ ਜੀ ਦੇ 400ਵੇਂ ਪ੍ਰਕਾਸ਼ ਪੁਰਬ ਸਮਾਰੋਹ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਣ ਦਾ ਸੁਭਾਗ ਮਿਲਿਆ। https://t.co/g91ZfRSVyg
Narendra Modi,1517178688311525381,2022-04-21 16:29:21+00:00,16740,4734,We bow to Sri Guru Tegh Bahadur Ji on his Parkash Purab. https://t.co/c1uRCOSZta
Narendra Modi,1517119162535276544,2022-04-21 12:32:49+00:00,16625,4065,"संकट से रास्ते खोजने के तरीके तो सरकारों ने सीख लिए हैं, लेकिन हमें स्थायी भाव से व्यवस्थाओं को विकसित करना है। https://t.co/PmF1q9AN0o"
Narendra Modi,1517119113713565697,2022-04-21 12:32:38+00:00,11819,3255,"हम अपने नागरिकों को अनावश्यक कानूनों के बोझ से जितना अधिक मुक्त करेंगे, वे उतनी ही ताकत के साथ खिलेंगे। https://t.co/JWKScR4wf1"
Narendra Modi,1517119071682465792,2022-04-21 12:32:28+00:00,8984,2635,The eyes of the world are on India and this makes our task of furthering good governance even more essential. https://t.co/iTxaUM740u
Narendra Modi,1517119008998555648,2022-04-21 12:32:13+00:00,6492,2128,"Being a vibrant democracy, we have to focus on these three things:  Bring a positive change in the lives of the common citizens.   Embrace the transformations going on across the world. Outdated mindsets will no longer help.   Further the spirit of national unity and integration. https://t.co/QANI2FYzKF"
Narendra Modi,1517118882406109184,2022-04-21 12:31:42+00:00,6815,2124,Here is how our officers can strengthen the Azadi Ka Amrit Mahotsav and add greater strength to India’s development journey. https://t.co/XlVyWLfCbr
Narendra Modi,1517118817935446016,2022-04-21 12:31:27+00:00,5907,1894,The way ahead lies in learning from each other’s experiences and make those best practices into a reality across the nation.  I urge our administrative framework to learn from case studies of those who have been conferred the PM Awards for Excellence in Public Administration. https://t.co/R1TkRyKEDk
Narendra Modi,1517023011379224576,2022-04-21 06:10:45+00:00,12938,3729,Greetings to all the civil servants on Civil Services Day. Addressing a programme on the occasion. https://t.co/iKMY8s6PtN
Narendra Modi,1517008515864350720,2022-04-21 05:13:09+00:00,14779,3921,"I was overjoyed after interacting with tribal beneficiaries of various governmental schemes. In the last few years, their ‘Ease of Living’ has been enhanced.   Watch this video… https://t.co/uoEqp3Q8Ga"
Narendra Modi,1516800998898950147,2022-04-20 15:28:33+00:00,15889,3507,"At 9:15 PM tomorrow, 21st April, l will have the honour of taking part in the 400th Parkash Purab celebrations of Sri Guru Teg Bahadur Ji. The programme will be held at the iconic Red Fort. A commemorative coin and postage stamp will also be released. https://t.co/zmejDPbhJz"
Narendra Modi,1516800474044723201,2022-04-20 15:26:28+00:00,8728,2301,"At 11 AM tomorrow, 21st April, I will join the programme in which the Prime Minister’s Awards for Excellence in Public Administration will be given. These Awards recognise transformative changes at the grassroots level which have helped our citizens. https://t.co/0AlsJIGC7K"
Narendra Modi,1516793804631658497,2022-04-20 14:59:58+00:00,13865,2692,Held productive discussions with PM @KumarJugnauth. We talked about further deepening bilateral cooperation between India and Mauritius across different sectors. https://t.co/FTha4mIjGi
